Date,Customer_ID,Product_ID,Time_Spent_On_Ads,Ads_ID,Daily_Internet_Usage,Number_ClicksAds,Number_ProductBought,Modified_Date
2017-05-14,69212,13073,4,7793,7.5,2,3,2021_08_06-03_32_20_PM
2017-11-22,59227,21213,5,9722,1.4,19,2,2021_08_06-03_32_20_PM
2017-01-23,71943,28450,4,4724,4.7,3,0,2021_08_06-03_32_20_PM
2017-07-21,67323,14790,8,6157,4.9,8,1,2021_08_06-03_32_20_PM
2017-10-22,86261,19693,10,6256,6.5,9,0,2021_08_06-03_32_20_PM
2017-12-30,87198,7011,4,7793,8.3,20,1,2021_08_06-03_32_20_PM
2017-05-12,86261,1095,10,9445,4.7,20,1,2021_08_06-03_32_20_PM
2017-04-14,64908,19693,2,7403,1.9,15,2,2021_08_06-03_32_20_PM
2017-03-31,56103,3829,15,6256,3.4,5,5,2021_08_06-03_32_20_PM
2017-02-22,5457,22799,14,6793,4.3,30,0,2021_08_06-03_32_20_PM
2017-06-10,15193,21214,1,3983,1.1,6,2,2021_08_06-03_32_20_PM
2017-10-28,1699,27095,1,9280,0.9,1,4,2021_08_06-03_32_20_PM
2017-09-22,69212,28359,10,4644,3.9,18,2,2021_08_06-03_32_20_PM
2017-10-13,36779,20417,6,2160,7.0,13,2,2021_08_06-03_32_20_PM
2017-10-20,87548,29562,12,6864,7.8,29,0,2021_08_06-03_32_20_PM
2017-06-03,16687,14111,14,9722,7.3,8,1,2021_08_06-03_32_20_PM
2017-07-31,9592,22116,12,1673,7.6,6,3,2021_08_06-03_32_20_PM
2017-03-18,49011,14577,9,4726,8.4,21,1,2021_08_06-03_32_20_PM
2017-03-08,15193,24835,2,7515,4.7,1,1,2021_08_06-03_32_20_PM
2017-07-18,19918,10368,12,1673,5.6,13,2,2021_08_06-03_32_20_PM
2017-10-08,52157,15179,9,9159,8.2,13,0,2021_08_06-03_32_20_PM
2017-05-20,2566,14715,13,2160,6.1,1,1,2021_08_06-03_32_20_PM
2017-07-06,59981,18717,11,9869,9.4,6,0,2021_08_06-03_32_20_PM
2017-05-05,69212,21043,15,9869,9.0,19,1,2021_08_06-03_32_20_PM
2017-01-23,58709,3161,5,4823,2.8,18,1,2021_08_06-03_32_20_PM
2017-06-28,13831,655,6,4823,3.2,26,0,2021_08_06-03_32_20_PM
2017-11-15,59460,28436,5,2471,9.5,30,4,2021_08_06-03_32_20_PM
2017-08-11,49011,17096,10,7916,4.8,15,3,2021_08_06-03_32_20_PM
2017-02-23,5457,26820,8,5186,4.0,17,4,2021_08_06-03_32_20_PM
2017-07-25,37585,27560,5,9869,5.9,14,5,2021_08_06-03_32_20_PM
2017-07-16,32941,11110,9,7403,9.4,30,3,2021_08_06-03_32_20_PM
2017-08-31,64906,7861,15,1565,8.6,8,1,2021_08_06-03_32_20_PM
2017-07-24,26956,13325,3,3267,4.6,27,1,2021_08_06-03_32_20_PM
2017-06-16,85095,17576,6,2154,2.8,16,2,2021_08_06-03_32_20_PM
2017-07-24,64752,24276,10,4823,6.5,21,4,2021_08_06-03_32_20_PM
2017-02-12,28737,25288,6,4726,1.8,16,5,2021_08_06-03_32_20_PM
2017-02-09,61663,23627,3,3720,4.1,9,3,2021_08_06-03_32_20_PM
2017-08-08,1110,23862,2,2471,2.5,3,3,2021_08_06-03_32_20_PM
2017-02-17,9592,29623,14,6157,8.6,16,2,2021_08_06-03_32_20_PM
2017-09-04,78288,14111,7,5186,7.5,23,3,2021_08_06-03_32_20_PM
2017-07-03,1193,22849,3,1565,4.8,6,1,2021_08_06-03_32_20_PM
2017-08-01,72692,12310,13,1565,5.4,7,1,2021_08_06-03_32_20_PM
2017-10-23,24837,8236,14,2701,9.8,4,5,2021_08_06-03_32_20_PM
2017-05-25,52309,7861,15,4724,7.8,28,0,2021_08_06-03_32_20_PM
2017-09-02,52309,29501,13,5465,4.5,7,2,2021_08_06-03_32_20_PM
2017-03-27,86261,13688,5,2160,4.0,9,1,2021_08_06-03_32_20_PM
2017-07-11,1699,3829,11,3366,2.3,15,0,2021_08_06-03_32_20_PM
2017-11-18,66244,28955,5,6667,1.7,29,1,2021_08_06-03_32_20_PM
2017-02-12,72692,26960,4,1984,2.7,23,5,2021_08_06-03_32_20_PM
2017-11-27,75759,10825,12,3720,2.5,10,5,2021_08_06-03_32_20_PM
2017-06-26,54443,2001,11,1867,8.3,26,2,2021_08_06-03_32_20_PM
2017-04-03,83027,3733,7,3541,8.9,7,5,2021_08_06-03_32_20_PM
2017-05-10,50743,3355,1,2701,0.8,5,5,2021_08_06-03_32_20_PM
2017-03-30,1110,2574,12,2657,5.4,2,0,2021_08_06-03_32_20_PM
2017-05-24,72009,11962,2,592,1.0,9,2,2021_08_06-03_32_20_PM
2017-12-17,15193,29762,1,2154,7.7,15,4,2021_08_06-03_32_20_PM
2017-08-19,64908,7403,15,1565,2.3,22,4,2021_08_06-03_32_20_PM
2017-01-18,15672,8932,11,5465,2.9,16,5,2021_08_06-03_32_20_PM
2017-12-06,24684,28284,11,605,2.1,27,5,2021_08_06-03_32_20_PM
2017-11-27,5457,11870,15,3352,8.9,19,3,2021_08_06-03_32_20_PM
2017-09-05,39804,22234,13,6157,4.5,3,2,2021_08_06-03_32_20_PM
2017-08-11,44126,25400,11,4505,0.8,4,5,2021_08_06-03_32_20_PM
2017-05-22,9592,11169,4,1565,4.6,16,3,2021_08_06-03_32_20_PM
2017-11-26,33996,16880,8,3541,5.1,15,3,2021_08_06-03_32_20_PM
2017-10-30,1804,29314,11,6793,9.7,26,4,2021_08_06-03_32_20_PM
2017-03-11,77407,18336,8,9869,0.9,9,4,2021_08_06-03_32_20_PM
2017-02-20,2566,4160,1,3983,7.6,26,4,2021_08_06-03_32_20_PM
2017-04-13,72692,1908,12,9777,0.7,24,0,2021_08_06-03_32_20_PM
2017-02-12,72009,4374,12,5186,7.7,26,5,2021_08_06-03_32_20_PM
2017-12-07,1841,22116,2,9869,7.5,24,4,2021_08_06-03_32_20_PM
2017-05-16,59227,24773,11,9841,2.2,16,3,2021_08_06-03_32_20_PM
2017-06-09,39804,26820,11,6864,8.7,29,1,2021_08_06-03_32_20_PM
2017-12-28,5761,29562,10,9722,8.5,25,4,2021_08_06-03_32_20_PM
2017-06-22,32941,27467,12,1867,4.7,23,1,2021_08_06-03_32_20_PM
2017-11-04,58709,17668,11,2701,1.2,14,5,2021_08_06-03_32_20_PM
2017-12-19,83108,1908,14,7515,9.9,6,4,2021_08_06-03_32_20_PM
2017-10-20,87548,15571,11,9159,4.9,28,4,2021_08_06-03_32_20_PM
2017-04-10,19918,30038,5,6667,2.3,25,3,2021_08_06-03_32_20_PM
2017-11-17,15464,5782,4,6256,9.2,7,1,2021_08_06-03_32_20_PM
2017-06-17,5761,13010,7,1984,5.2,18,0,2021_08_06-03_32_20_PM
2017-02-06,66000,15112,11,2701,1.4,28,0,2021_08_06-03_32_20_PM
2017-04-16,89155,7476,5,7515,7.0,1,3,2021_08_06-03_32_20_PM
2017-02-24,53182,2197,15,7916,6.5,6,1,2021_08_06-03_32_20_PM
2017-04-08,77078,10368,8,3412,9.1,23,3,2021_08_06-03_32_20_PM
2017-11-26,58709,5782,9,6157,2.3,28,5,2021_08_06-03_32_20_PM
2017-09-21,69212,26271,13,7515,0.7,23,4,2021_08_06-03_32_20_PM
2017-06-29,1193,21213,8,9722,7.6,8,5,2021_08_06-03_32_20_PM
2017-09-02,27089,8452,10,2154,1.2,15,1,2021_08_06-03_32_20_PM
2017-01-15,66244,19120,7,9722,5.6,12,5,2021_08_06-03_32_20_PM
2017-12-19,87548,23806,4,7793,5.0,13,2,2021_08_06-03_32_20_PM
2017-07-28,86261,7647,12,5186,0.9,19,3,2021_08_06-03_32_20_PM
2017-07-05,64908,24203,3,6667,5.3,26,0,2021_08_06-03_32_20_PM
2017-02-04,56103,12190,9,605,7.1,1,1,2021_08_06-03_32_20_PM
2017-03-30,69212,16250,15,9869,1.5,5,0,2021_08_06-03_32_20_PM
2017-01-26,56103,12837,1,7916,6.0,13,1,2021_08_06-03_32_20_PM
2017-05-30,50743,25005,1,4644,1.1,10,3,2021_08_06-03_32_20_PM
2017-09-26,24684,22799,9,4726,4.7,27,2,2021_08_06-03_32_20_PM
2017-12-19,19918,8631,5,4724,5.7,21,4,2021_08_06-03_32_20_PM
2017-04-20,64908,23448,13,6793,4.1,20,2,2021_08_06-03_32_20_PM
2017-11-08,91126,4121,12,6256,3.1,26,1,2021_08_06-03_32_20_PM
2017-03-26,37585,12796,15,5465,9.6,13,5,2021_08_06-03_32_20_PM
2017-07-12,73163,10368,10,3267,7.7,28,2,2021_08_06-03_32_20_PM
2017-06-30,9592,20076,13,3743,0.9,25,5,2021_08_06-03_32_20_PM
2017-02-11,65391,15179,11,3743,4.1,1,5,2021_08_06-03_32_20_PM
2017-04-08,1110,23497,10,3510,8.6,7,3,2021_08_06-03_32_20_PM
2017-12-14,72009,21214,4,9280,8.2,4,5,2021_08_06-03_32_20_PM
2017-03-25,1804,8321,5,9280,0.7,16,1,2021_08_06-03_32_20_PM
2017-12-16,66000,4305,3,6177,6.4,27,1,2021_08_06-03_32_20_PM
2017-05-17,45060,25116,7,1867,1.2,18,5,2021_08_06-03_32_20_PM
2017-09-09,15464,11485,7,4505,1.0,14,0,2021_08_06-03_32_20_PM
2017-11-26,66244,3186,8,1867,8.5,28,5,2021_08_06-03_32_20_PM
2017-01-02,64908,655,4,5186,6.9,8,4,2021_08_06-03_32_20_PM
2017-02-04,24837,1176,1,3510,7.6,24,0,2021_08_06-03_32_20_PM
2017-03-10,29275,12190,11,2154,6.7,17,4,2021_08_06-03_32_20_PM
2017-01-19,71577,29314,1,9651,2.5,1,5,2021_08_06-03_32_20_PM
2017-06-20,49011,8830,6,4132,6.0,12,0,2021_08_06-03_32_20_PM
2017-10-04,83108,30052,9,592,7.7,9,5,2021_08_06-03_32_20_PM
2017-01-02,24837,29166,15,4724,10.0,1,3,2021_08_06-03_32_20_PM
2017-04-18,41752,12621,11,2657,6.9,7,5,2021_08_06-03_32_20_PM
2017-01-26,64752,12000,5,605,9.4,7,3,2021_08_06-03_32_20_PM
2017-01-06,15464,14487,3,2154,5.9,8,0,2021_08_06-03_32_20_PM
2017-07-24,59460,17544,4,9722,9.0,13,3,2021_08_06-03_32_20_PM
2017-05-03,66000,24230,14,2160,0.7,15,5,2021_08_06-03_32_20_PM
2017-02-12,69212,7193,5,7403,1.6,9,2,2021_08_06-03_32_20_PM
2017-02-18,61517,26271,6,5186,9.1,24,5,2021_08_06-03_32_20_PM
2017-03-07,73163,6018,3,3541,0.9,13,4,2021_08_06-03_32_20_PM
2017-08-15,45060,15135,3,4823,6.4,14,0,2021_08_06-03_32_20_PM
2017-06-19,26956,9747,5,9869,2.8,26,1,2021_08_06-03_32_20_PM
2017-12-21,75135,222,5,4724,5.8,17,1,2021_08_06-03_32_20_PM
2017-09-01,67323,6758,14,2154,7.3,22,0,2021_08_06-03_32_20_PM
2017-07-02,22366,10195,1,3510,2.0,13,5,2021_08_06-03_32_20_PM
2017-07-09,75759,10870,1,3352,5.4,26,1,2021_08_06-03_32_20_PM
2017-10-06,16768,1507,6,9159,1.0,5,1,2021_08_06-03_32_20_PM
2017-11-04,75759,7429,6,4726,9.8,24,1,2021_08_06-03_32_20_PM
2017-10-04,9592,28436,14,2123,9.7,29,0,2021_08_06-03_32_20_PM
2017-02-07,2566,14807,13,9651,8.5,2,0,2021_08_06-03_32_20_PM
2017-07-17,22366,14077,7,2154,0.7,12,3,2021_08_06-03_32_20_PM
2017-08-25,21222,826,9,9841,7.4,2,5,2021_08_06-03_32_20_PM
2017-03-10,78366,25605,11,4724,2.5,10,0,2021_08_06-03_32_20_PM
2017-12-26,52309,3829,3,4724,3.3,8,4,2021_08_06-03_32_20_PM
2017-09-08,83108,11878,10,6256,5.9,3,5,2021_08_06-03_32_20_PM
2017-04-14,13831,23094,10,2701,7.9,18,1,2021_08_06-03_32_20_PM
2017-01-24,78366,22308,14,4726,1.6,30,3,2021_08_06-03_32_20_PM
2017-06-12,44126,10870,8,5483,6.5,18,5,2021_08_06-03_32_20_PM
2017-08-01,79236,27908,2,3720,5.5,26,3,2021_08_06-03_32_20_PM
2017-07-13,21222,27208,12,9777,1.7,5,0,2021_08_06-03_32_20_PM
2017-11-10,752,4402,12,4823,9.4,19,2,2021_08_06-03_32_20_PM
2017-10-17,53166,14331,7,3366,8.8,3,0,2021_08_06-03_32_20_PM
2017-03-17,29275,3489,11,4505,2.9,21,0,2021_08_06-03_32_20_PM
2017-11-23,5761,23602,9,7515,4.3,19,2,2021_08_06-03_32_20_PM
2017-03-06,9592,20587,4,9280,8.1,20,2,2021_08_06-03_32_20_PM
2017-11-01,61517,1269,7,2154,4.7,11,3,2021_08_06-03_32_20_PM
2017-08-02,72009,23668,3,5483,4.9,5,5,2021_08_06-03_32_20_PM
2017-11-02,27089,17041,2,5465,7.1,11,3,2021_08_06-03_32_20_PM
2017-10-16,1417,11583,8,4505,7.8,14,2,2021_08_06-03_32_20_PM
2017-09-03,54443,23448,8,2471,3.7,15,5,2021_08_06-03_32_20_PM
2017-06-13,83027,7401,13,3541,4.9,7,1,2021_08_06-03_32_20_PM
2017-10-08,59219,21124,2,1565,1.5,24,5,2021_08_06-03_32_20_PM
2017-02-10,22366,6758,13,3983,4.2,6,2,2021_08_06-03_32_20_PM
2017-12-17,24684,6039,11,4644,2.5,29,2,2021_08_06-03_32_20_PM
2017-09-05,89155,4172,7,2160,5.0,4,3,2021_08_06-03_32_20_PM
2017-02-25,87548,5247,3,9159,5.5,14,4,2021_08_06-03_32_20_PM
2017-11-10,1804,23092,15,5198,9.2,21,5,2021_08_06-03_32_20_PM
2017-11-22,59219,23668,2,2471,6.2,6,2,2021_08_06-03_32_20_PM
2017-02-23,56103,19120,5,605,1.2,15,5,2021_08_06-03_32_20_PM
2017-03-16,45464,24070,2,2154,7.9,21,0,2021_08_06-03_32_20_PM
2017-04-20,59227,29385,9,7403,8.5,26,5,2021_08_06-03_32_20_PM
2017-09-22,7523,25605,7,5465,1.6,9,2,2021_08_06-03_32_20_PM
2017-04-05,90529,24070,6,9445,7.4,20,4,2021_08_06-03_32_20_PM
2017-10-28,69212,24894,5,605,5.9,5,4,2021_08_06-03_32_20_PM
2017-01-13,15193,14487,2,7793,9.8,21,4,2021_08_06-03_32_20_PM
2017-07-28,61517,23692,11,2471,4.7,30,0,2021_08_06-03_32_20_PM
2017-05-13,32941,15053,1,3541,2.6,8,1,2021_08_06-03_32_20_PM
2017-12-29,64908,6320,8,4823,7.8,27,5,2021_08_06-03_32_20_PM
2017-09-15,65391,30210,15,9777,1.5,4,3,2021_08_06-03_32_20_PM
2017-09-25,85936,3487,2,2160,8.3,5,3,2021_08_06-03_32_20_PM
2017-04-10,75759,489,4,4132,3.7,18,1,2021_08_06-03_32_20_PM
2017-11-12,87316,10825,7,7793,2.6,11,3,2021_08_06-03_32_20_PM
2017-06-12,59981,11627,9,1673,6.2,24,2,2021_08_06-03_32_20_PM
2017-05-27,59219,25038,2,7916,0.7,4,2,2021_08_06-03_32_20_PM
2017-05-02,83027,7968,1,2701,8.1,25,4,2021_08_06-03_32_20_PM
2017-03-26,18946,8452,11,3412,4.7,28,2,2021_08_06-03_32_20_PM
2017-04-03,77078,3353,7,5186,2.1,9,1,2021_08_06-03_32_20_PM
2017-10-02,24684,25840,5,6256,8.1,9,3,2021_08_06-03_32_20_PM
2017-06-16,44126,24773,1,5465,6.1,13,4,2021_08_06-03_32_20_PM
2017-01-06,52157,23448,10,3366,8.9,20,4,2021_08_06-03_32_20_PM
2017-07-02,59460,14577,9,4726,2.9,1,0,2021_08_06-03_32_20_PM
2017-09-20,64906,19693,12,4132,6.5,27,0,2021_08_06-03_32_20_PM
2017-04-06,11281,13162,10,6177,6.0,18,4,2021_08_06-03_32_20_PM
2017-07-02,53182,15135,5,9445,5.6,19,4,2021_08_06-03_32_20_PM
2017-01-13,1193,21124,9,9445,0.6,6,4,2021_08_06-03_32_20_PM
2017-08-16,61517,10195,13,2471,2.3,29,2,2021_08_06-03_32_20_PM
2017-02-03,83027,24471,2,2160,9.1,18,1,2021_08_06-03_32_20_PM
2017-07-12,78288,15135,9,1565,5.9,4,3,2021_08_06-03_32_20_PM
2017-05-11,77766,4734,11,5483,8.9,24,5,2021_08_06-03_32_20_PM
2017-08-14,77766,6843,8,2123,5.7,28,2,2021_08_06-03_32_20_PM
2017-04-24,61663,16842,5,6157,5.3,8,3,2021_08_06-03_32_20_PM
2017-02-28,54443,6039,5,1565,5.1,20,5,2021_08_06-03_32_20_PM
2017-03-26,72009,13044,5,6864,8.6,16,3,2021_08_06-03_32_20_PM
2017-07-27,2566,571,15,2657,1.9,13,3,2021_08_06-03_32_20_PM
2017-11-29,39804,4807,1,9280,5.4,6,0,2021_08_06-03_32_20_PM
2017-04-08,75135,21534,7,5465,1.1,2,2,2021_08_06-03_32_20_PM
2017-05-21,18946,29523,3,9651,7.4,18,5,2021_08_06-03_32_20_PM
2017-02-24,83027,19468,6,2123,0.9,7,2,2021_08_06-03_32_20_PM
2017-12-11,1193,28696,14,5465,3.0,7,0,2021_08_06-03_32_20_PM
2017-10-18,24837,28740,8,9841,5.6,13,1,2021_08_06-03_32_20_PM
2017-09-29,87198,22799,4,7793,8.3,3,4,2021_08_06-03_32_20_PM
2017-12-13,48477,5980,10,5186,2.6,17,3,2021_08_06-03_32_20_PM
2017-05-20,5761,13010,10,2160,1.0,15,2,2021_08_06-03_32_20_PM
2017-03-09,59227,16422,9,6793,1.1,7,4,2021_08_06-03_32_20_PM
2017-05-17,22366,14331,6,4644,9.3,1,3,2021_08_06-03_32_20_PM
2017-10-30,37936,222,6,9722,2.7,28,3,2021_08_06-03_32_20_PM
2017-06-19,13676,22290,1,9722,6.6,8,2,2021_08_06-03_32_20_PM
2017-10-01,61517,22789,15,6667,8.6,9,2,2021_08_06-03_32_20_PM
2017-12-04,13831,28450,9,2123,7.3,17,1,2021_08_06-03_32_20_PM
2017-03-12,69212,655,1,6157,8.3,26,3,2021_08_06-03_32_20_PM
2017-07-27,1193,14077,1,6864,4.9,11,4,2021_08_06-03_32_20_PM
2017-09-20,1193,15135,15,1565,9.7,6,3,2021_08_06-03_32_20_PM
2017-05-30,30377,18351,14,1984,0.6,26,0,2021_08_06-03_32_20_PM
2017-11-21,26956,7075,7,6157,4.3,14,2,2021_08_06-03_32_20_PM
2017-10-21,71577,3873,14,2701,2.1,27,1,2021_08_06-03_32_20_PM
2017-11-15,29204,14486,12,3541,7.6,29,5,2021_08_06-03_32_20_PM
2017-10-22,11281,14955,6,7515,3.0,21,0,2021_08_06-03_32_20_PM
2017-12-13,59460,16162,5,2123,1.6,6,4,2021_08_06-03_32_20_PM
2017-10-24,77766,27155,7,5465,1.0,4,1,2021_08_06-03_32_20_PM
2017-02-21,41752,13080,7,7403,0.8,16,2,2021_08_06-03_32_20_PM
2017-02-11,49011,28939,7,5483,1.0,16,5,2021_08_06-03_32_20_PM
2017-04-25,11281,3202,14,6667,8.9,26,1,2021_08_06-03_32_20_PM
2017-05-29,82994,24257,6,2471,6.6,27,2,2021_08_06-03_32_20_PM
2017-08-26,75759,3365,9,3267,3.7,27,1,2021_08_06-03_32_20_PM
2017-12-03,15464,9286,10,9159,7.9,8,3,2021_08_06-03_32_20_PM
2017-03-29,84219,18608,13,3541,5.8,16,3,2021_08_06-03_32_20_PM
2017-10-17,37585,26760,4,2154,9.0,2,2,2021_08_06-03_32_20_PM
2017-06-23,13831,17384,5,9841,5.6,26,0,2021_08_06-03_32_20_PM
2017-05-29,54443,25260,14,9280,2.1,18,3,2021_08_06-03_32_20_PM
2017-07-11,75759,3011,1,3366,0.8,11,0,2021_08_06-03_32_20_PM
2017-11-02,85936,516,13,4132,8.3,20,3,2021_08_06-03_32_20_PM
2017-01-08,72692,11962,11,6667,5.5,5,0,2021_08_06-03_32_20_PM
2017-09-08,72009,25966,3,9159,9.8,6,0,2021_08_06-03_32_20_PM
2017-03-23,19918,180,7,7916,9.7,11,3,2021_08_06-03_32_20_PM
2017-03-16,16687,3163,11,9777,8.8,10,1,2021_08_06-03_32_20_PM
2017-03-10,39804,1176,11,592,6.7,27,5,2021_08_06-03_32_20_PM
2017-11-26,15672,11583,11,6256,8.6,9,0,2021_08_06-03_32_20_PM
2017-04-29,41752,27000,5,9841,6.0,19,4,2021_08_06-03_32_20_PM
2017-09-09,18946,21657,10,9841,6.4,17,5,2021_08_06-03_32_20_PM
2017-03-24,37585,27560,10,6177,7.1,26,2,2021_08_06-03_32_20_PM
2017-12-11,1841,25966,15,5465,7.2,4,1,2021_08_06-03_32_20_PM
2017-10-24,79236,24894,8,5465,9.7,21,3,2021_08_06-03_32_20_PM
2017-09-22,91126,19468,6,9869,7.5,1,4,2021_08_06-03_32_20_PM
2017-09-28,66000,11192,13,6256,3.7,18,2,2021_08_06-03_32_20_PM
2017-05-17,26956,22664,14,1984,5.1,18,2,2021_08_06-03_32_20_PM
2017-06-08,29204,23094,6,2471,1.7,15,5,2021_08_06-03_32_20_PM
2017-05-25,69212,20076,4,5198,7.3,6,3,2021_08_06-03_32_20_PM
2017-08-24,37585,13879,9,3743,9.8,8,3,2021_08_06-03_32_20_PM
2017-11-09,53182,6467,1,3541,1.1,15,3,2021_08_06-03_32_20_PM
2017-04-24,16768,6758,14,592,0.9,14,1,2021_08_06-03_32_20_PM
2017-02-13,85936,3014,4,9841,1.3,9,4,2021_08_06-03_32_20_PM
2017-10-04,1804,14169,4,3379,9.8,1,4,2021_08_06-03_32_20_PM
2017-05-21,78366,15112,15,4644,3.6,18,1,2021_08_06-03_32_20_PM
2017-11-14,64906,11870,12,9651,1.1,27,3,2021_08_06-03_32_20_PM
2017-03-25,1193,23204,4,9159,1.0,5,3,2021_08_06-03_32_20_PM
2017-02-23,75759,11627,2,9777,8.8,2,2,2021_08_06-03_32_20_PM
2017-07-11,20317,7072,9,2123,9.7,11,4,2021_08_06-03_32_20_PM
2017-08-08,69212,6833,13,1673,9.9,22,5,2021_08_06-03_32_20_PM
2017-08-29,64906,9095,9,9280,4.5,7,1,2021_08_06-03_32_20_PM
2017-04-18,86261,3829,7,3541,1.6,21,0,2021_08_06-03_32_20_PM
2017-09-14,72692,2197,2,6793,4.6,29,2,2021_08_06-03_32_20_PM
2017-05-14,53182,8799,1,6157,7.2,10,3,2021_08_06-03_32_20_PM
2017-12-02,36779,30114,12,1565,5.1,29,2,2021_08_06-03_32_20_PM
2017-01-12,52157,9286,15,3983,6.7,29,5,2021_08_06-03_32_20_PM
2017-01-13,61663,25666,6,1673,6.3,10,0,2021_08_06-03_32_20_PM
2017-10-22,49011,4121,6,2701,6.9,25,5,2021_08_06-03_32_20_PM
2017-02-07,15672,8258,13,3366,7.8,12,4,2021_08_06-03_32_20_PM
2017-05-04,73163,3518,11,4726,5.0,5,0,2021_08_06-03_32_20_PM
2017-05-31,58709,23448,13,9777,6.1,19,5,2021_08_06-03_32_20_PM
2017-08-18,41752,17576,3,3379,3.5,8,1,2021_08_06-03_32_20_PM
2017-12-02,85095,14790,2,9651,9.2,16,4,2021_08_06-03_32_20_PM
2017-01-29,71577,27560,8,3379,9.8,26,5,2021_08_06-03_32_20_PM
2017-07-11,1804,28701,13,2160,0.7,4,5,2021_08_06-03_32_20_PM
2017-11-07,66000,17751,4,605,4.6,30,5,2021_08_06-03_32_20_PM
2017-12-01,39804,3313,15,7793,7.4,29,2,2021_08_06-03_32_20_PM
2017-08-17,45464,18658,5,592,5.8,20,4,2021_08_06-03_32_20_PM
2017-04-12,41752,16262,11,2657,0.8,4,5,2021_08_06-03_32_20_PM
2017-06-28,21255,25125,8,4726,3.5,17,2,2021_08_06-03_32_20_PM
2017-12-02,59460,20852,14,2701,4.9,20,3,2021_08_06-03_32_20_PM
2017-10-16,15193,25116,8,3379,4.6,18,1,2021_08_06-03_32_20_PM
2017-03-27,78288,23588,2,6793,9.9,5,5,2021_08_06-03_32_20_PM
2017-12-19,66000,7075,14,2701,2.8,11,0,2021_08_06-03_32_20_PM
2017-05-07,82994,3482,4,7793,0.6,14,4,2021_08_06-03_32_20_PM
2017-07-02,24837,29762,10,5465,8.8,28,2,2021_08_06-03_32_20_PM
2017-07-31,18946,19725,8,4505,9.4,5,0,2021_08_06-03_32_20_PM
2017-04-14,15464,10870,8,7916,3.5,11,1,2021_08_06-03_32_20_PM
2017-01-24,77407,489,2,2471,6.4,20,3,2021_08_06-03_32_20_PM
2017-01-15,71447,4734,10,6256,0.6,1,2,2021_08_06-03_32_20_PM
2017-04-24,45060,16250,11,5198,6.4,13,1,2021_08_06-03_32_20_PM
2017-07-08,16687,19725,7,6177,2.7,9,5,2021_08_06-03_32_20_PM
2017-10-31,86261,26659,10,9651,2.1,1,5,2021_08_06-03_32_20_PM
2017-12-10,82994,17091,3,1867,0.9,1,3,2021_08_06-03_32_20_PM
2017-08-13,64752,8452,13,2123,8.5,28,3,2021_08_06-03_32_20_PM
2017-09-30,85095,7075,11,1984,1.6,19,4,2021_08_06-03_32_20_PM
2017-10-15,58709,11485,1,4726,2.7,9,3,2021_08_06-03_32_20_PM
2017-08-01,5761,25125,15,6667,2.3,20,4,2021_08_06-03_32_20_PM
2017-12-27,15672,1269,6,592,9.2,25,0,2021_08_06-03_32_20_PM
2017-06-24,71577,21382,7,2160,5.5,10,0,2021_08_06-03_32_20_PM
2017-10-19,32941,19120,14,605,3.7,19,1,2021_08_06-03_32_20_PM
2017-06-07,78366,4073,12,2701,1.3,17,4,2021_08_06-03_32_20_PM
2017-02-11,86261,1176,1,9159,8.9,3,3,2021_08_06-03_32_20_PM
2017-12-06,89155,23668,8,5186,8.6,27,5,2021_08_06-03_32_20_PM
2017-05-14,86261,16262,5,6864,5.9,30,3,2021_08_06-03_32_20_PM
2017-01-25,28737,28284,12,6157,0.8,19,3,2021_08_06-03_32_20_PM
2017-01-19,13676,11163,9,1867,8.0,11,0,2021_08_06-03_32_20_PM
2017-03-15,59460,29762,1,3541,2.1,17,0,2021_08_06-03_32_20_PM
2017-12-19,53166,29562,1,1673,6.5,4,2,2021_08_06-03_32_20_PM
2017-03-25,19918,18608,8,6793,6.0,7,4,2021_08_06-03_32_20_PM
2017-04-08,80796,7935,2,9159,1.2,19,2,2021_08_06-03_32_20_PM
2017-01-25,86261,16328,5,9159,5.7,28,3,2021_08_06-03_32_20_PM
2017-06-26,61663,30201,2,3366,0.6,4,2,2021_08_06-03_32_20_PM
2017-08-20,78288,28752,1,5186,1.3,15,4,2021_08_06-03_32_20_PM
2017-01-22,37585,28436,3,2154,4.1,24,0,2021_08_06-03_32_20_PM
2017-09-16,71577,13457,2,3743,6.7,7,5,2021_08_06-03_32_20_PM
2017-06-01,1699,15054,7,2471,1.3,7,2,2021_08_06-03_32_20_PM
2017-07-18,33996,5528,10,9445,3.6,4,2,2021_08_06-03_32_20_PM
2017-09-26,75135,10510,14,2154,5.7,3,3,2021_08_06-03_32_20_PM
2017-05-06,59219,25288,5,9777,1.1,27,1,2021_08_06-03_32_20_PM
2017-05-04,64752,15897,10,3352,5.2,24,1,2021_08_06-03_32_20_PM
2017-11-17,86261,16188,1,6157,0.5,9,0,2021_08_06-03_32_20_PM
2017-11-06,75759,29501,6,592,2.1,5,1,2021_08_06-03_32_20_PM
2017-03-02,78288,28586,5,1984,7.7,4,1,2021_08_06-03_32_20_PM
2017-12-30,53182,750,11,4505,4.3,3,1,2021_08_06-03_32_20_PM
2017-11-26,13676,25021,3,9869,6.6,2,1,2021_08_06-03_32_20_PM
2017-03-17,9592,6833,9,2701,6.6,8,1,2021_08_06-03_32_20_PM
2017-12-01,91126,6709,11,3983,8.8,11,4,2021_08_06-03_32_20_PM
